==================================================
output power
-303032
-----------------------------------------------
692.238	1333.22	0	0	2400	996.215	805.875	209.248	11.1756	100	2500	111.176	100	309.248	0	887.351	100	1096.21	1433.22	792.238	905.875	987.351	
623.935	117.711	955.985	0	2400	260.415	757.911	223.763	0	100	2500	100	1055.98	323.763	1270	970.322	1370	360.415	217.711	723.935	857.911	1070.32	
582.657	0	1363.66	0	79.8908	1118.34	322.909	0	0	100	179.891	100	1463.66	0	0	0	100	1218.34	100	682.657	422.909	100	
527.765	0	0	0	0	491.538	0	0	0	100	100	100	100	100	260.664	0	360.664	591.538	100	627.765	100	100	
100	1928.8	0	0	0	219.6	100	1575.45	197.953	100	100	297.953	100	1675.45	1520	100	1420	119.6	1828.8	0	0	0	
==================================================
==================================================
output power
851068
-----------------------------------------------
287.726	0	0	0	0	316.394	0	1237.11	0	0	0	0	0	1237.11	0	0	0	316.394	0	287.726	0	0	
125.19	0	0	370.145	0	973.193	0	0	0	370.145	0	0	0	0	0	0	0	973.193	0	125.19	0	0	
193.832	0	775.167	0	2396.84	0	0	0	141.046	0	2396.84	141.046	775.167	0	1000.84	0	1000.84	0	0	193.832	0	0	
41.9856	351.356	0	854.484	818.153	0	0	0	950.24	854.484	818.153	950.24	0	0	0	1448.56	0	0	351.356	41.9856	0	1448.56	
377.856	0	719.879	0	0	0	0	305.466	0	0	0	0	719.879	305.466	0	0	0	0	0	377.856	0	0	
0	1427.04	0	0	1286.7	0	0	0	0	0	1286.7	0	0	0	0	0	0	0	1427.04	0	0	0	
